vehicle_id,timestamp,day_of_week,hour,minute,source_junction,destination_junction,distance,lane_count,vehicle_speed,congestion_score,signal_phase,travel_time
87492,87577,6,8,19,cluster_3650501033_3650501039,3673163458,539.16,2,10.06,0.0,0,70.0
87442,87578,6,8,19,3673163458,3713300768,47.1,1,7.45,0.0,2,4.0
87492,87582,6,8,19,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.47,0.75,1,5.0
87499,87584,6,8,19,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.36,0.75,2,4.0
87532,87596,6,8,19,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,19.57,4.93,2,16.0
87508,87604,6,8,20,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,20.28,11.07,2,14.0
87573,87624,6,8,20,3786062250,3691364000,578.51,1,24.4,0.0,0,50.0
87585,87627,6,8,20,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,9.26,42.22,0,31.0
87335,87632,6,8,20,cluster_3673120471_3778155308_8865441836_8865441838,cluster_13329900199_13329917155_13430754915_13430754916_#3more,890.37,1,13.74,5.65,2,166.0
87526,87644,6,8,20,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.54,12.49,0,9.0
87614,87652,6,8,20,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,24.22,9.62,0,29.0
87583,87659,6,8,20,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,20.32,9.62,0,5.0
87630,87667,6,8,21,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,25.29,20.44,0,36.0
87631,87682,6,8,21,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,13.88,31.91,1,29.0
87596,87689,6,8,21,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,12.61,31.91,2,48.0
87586,87693,6,8,21,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.14,20.75,2,44.0
87634,87696,6,8,21,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,12.54,20.75,2,31.0
87591,87734,6,8,22,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.83,9.24,0,44.0
87568,87736,6,8,22,3673163458,3713300768,47.1,1,8.09,0.0,2,5.0
87632,87736,6,8,22,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.36,9.24,0,37.0
87569,87740,6,8,22,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.59,9.24,0,6.0
87700,87741,6,8,22,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.96,3.75,0,5.0
87575,87743,6,8,22,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,6.76,0.0,6,74.0
87644,87749,6,8,22,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.18,3.75,1,6.0
87683,87777,6,8,22,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.94,2.25,0,5.0
87718,87787,6,8,23,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.78,1.5,1,5.0
87712,87795,6,8,23,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.83,2.25,2,4.0
87755,87796,6,8,23,315917050,cluster_13329900199_13329917155_13430754915_13430754916_#3more,239.12,1,28.49,0.0,0,14.0
87653,87810,6,8,23,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.36,9.87,2,61.0
87783,87811,6,8,23,3691364000,3786062250,84.76,1,12.35,2.98,0,11.0
87736,87812,6,8,23,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.85,20.04,2,52.0
87705,87818,6,8,23,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,11.51,20.04,2,26.0
87678,87825,6,8,23,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,9.7,0.0,0,84.0
87665,87829,6,8,23,cluster_3673120471_3778155308_8865441836_8865441838,3673163458,2138.3,2,24.98,24.81,2,120.0
87802,87831,6,8,23,3691364000,3786062250,84.76,1,10.33,5.89,0,12.0
87749,87854,6,8,24,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.63,0.0,0,56.0
87765,87857,6,8,24,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.94,0.0,0,22.0
87718,87866,6,8,24,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,1.97,0.0,2,79.0
87786,87875,6,8,24,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,22.37,2.25,0,27.0
87864,87884,6,8,24,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.61,1.5,0,5.0
87824,87900,6,8,25,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.13,1.5,1,37.0
87749,87904,6,8,25,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,14.36,0.0,0,50.0
87856,87918,6,8,25,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.34,1.5,2,20.0
87816,87944,6,8,25,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,12.24,36.96,0,44.0
87914,87947,6,8,25,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.49,36.96,0,23.0
87841,87948,6,8,25,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.78,36.96,0,6.0
87888,87952,6,8,25,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,13.71,3.0,0,55.0
87749,87959,6,8,25,3778155323,cluster_13329900199_13329917155_13430754915_13430754916_#3more,470.75,1,24.42,0.0,0,55.0
87913,87989,6,8,26,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.47,15.2,2,28.0
87915,87991,6,8,26,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.24,40.12,2,26.0
87936,88004,6,8,26,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.16,46.96,2,13.0
87976,88012,6,8,26,3691364000,3786062250,84.76,1,10.36,0.0,0,12.0
87924,88035,6,8,27,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.49,0.75,0,36.0
87816,88050,6,8,27,cluster_3673120471_3778155308_8865441836_8865441838,3778150947,470.67,2,4.93,0.0,0,106.0
87975,88051,6,8,27,cluster_3650501033_3650501039,3673163458,539.16,2,9.92,1.5,0,65.0
88012,88052,6,8,27,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.64,0.75,0,5.0
87975,88056,6,8,27,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.55,0.75,0,5.0
88013,88080,6,8,28,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.74,2.25,0,29.0
87983,88081,6,8,28,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.54,5.25,0,26.0
88010,88081,6,8,28,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,17.99,5.25,0,28.0
88023,88089,6,8,28,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.01,5.25,0,14.0
88009,88101,6,8,28,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.53,27.46,1,13.0
88062,88122,6,8,28,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,13.38,7.33,2,31.0
88029,88124,6,8,28,3673163458,3713300768,47.1,1,7.29,0.0,2,30.0
87979,88125,6,8,28,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.31,7.33,2,53.0
88082,88146,6,8,29,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,11.83,45.59,0,33.0
88065,88169,6,8,29,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.61,0.0,1,25.0
88104,88197,6,8,29,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,20.92,0.75,1,16.0
88135,88214,6,8,30,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.72,15.41,2,19.0
88150,88243,6,8,30,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.14,53.53,3,4.0
88195,88247,6,8,30,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,19.96,53.53,3,5.0
88072,88248,6,8,30,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,12.01,0.0,0,92.0
88071,88254,6,8,30,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,11.94,24.91,0,87.0
88175,88259,6,8,30,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.29,1.5,0,42.0
88125,88261,6,8,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.62,3.0,0,27.0
88168,88263,6,8,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.85,3.0,0,21.0
88180,88264,6,8,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.04,3.0,0,17.0
88176,88269,6,8,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.13,3.0,0,15.0
88203,88275,6,8,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.04,5.25,0,15.0
88211,88299,6,8,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.1,4.5,2,33.0
88184,88303,6,8,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.77,12.65,0,5.0
88193,88303,6,8,31,3673163458,3713300768,47.1,1,7.61,0.0,2,3.0
88131,88305,6,8,31,cluster_3673120471_3778155308_8865441836_8865441838,3673163458,889.93,2,9.67,0.0,0,99.0
88131,88309,6,8,31,3673163458,3713300768,47.1,1,7.09,0.0,2,4.0
88181,88314,6,8,31,cluster_3713300554_3713300555_3713300572,3673163458,1971.31,2,30.2,1.5,0,128.0
88191,88314,6,8,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.35,2.25,0,5.0
88273,88316,6,8,31,cluster_315917052_3714581276,cluster_13329900199_13329917155_13430754915_13430754916_#3more,256.24,1,26.05,0.0,2,33.0
88233,88329,6,8,32,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.86,2.25,1,18.0
88181,88330,6,8,32,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.62,2.25,1,16.0
88264,88335,6,8,32,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,19.53,3.75,2,12.0
88273,88348,6,8,32,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,11.39,8.67,2,32.0
88295,88367,6,8,32,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,7.71,42.17,2,33.0
88321,88374,6,8,32,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.27,86.07,3,26.0
88181,88404,6,8,33,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,3.97,0.0,2,74.0
88215,88405,6,8,33,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2144.25,1,7.06,0.0,3,135.0
88313,88420,6,8,33,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.51,1.5,2,43.0
88352,88421,6,8,33,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.93,19.31,2,31.0
88393,88446,6,8,34,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,8.34,1.5,0,34.0
88348,88452,6,8,34,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.93,5.54,0,15.0
88379,88464,6,8,34,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.37,9.92,2,36.0
88365,88466,6,8,34,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.57,9.92,2,31.0
88408,88468,6,8,34,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.86,9.92,2,7.0
88410,88470,6,8,34,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.91,9.92,2,6.0
88308,88478,6,8,34,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,9.13,0.0,1,115.0
88349,88484,6,8,34,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.29,16.11,2,5.0
88451,88492,6,8,34,cluster_315917052_3714581276,cluster_13329900199_13329917155_13430754915_13430754916_#3more,256.24,1,28.45,0.0,0,30.0
88470,88523,6,8,35,3713300479,3691364000,433.56,1,24.57,0.0,0,37.0
88451,88523,6,8,35,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,24.86,0.0,0,31.0
88349,88534,6,8,35,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,11.47,0.0,0,50.0
88422,88555,6,8,35,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.18,0.0,2,35.0
88443,88565,6,8,36,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,8.01,0.0,0,121.0
88462,88570,6,8,36,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.54,1.5,3,4.0
88493,88572,6,8,36,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,13.24,7.95,3,33.0
88534,88576,6,8,36,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.96,7.95,0,4.0
88501,88584,6,8,36,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.9,2.25,0,5.0
88562,88586,6,8,36,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,19.05,2.25,0,4.0
88434,88592,6,8,36,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,19.28,3.75,0,5.0
88421,88604,6,8,36,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1467.44,1,12.64,0.0,3,95.0
88509,88611,6,8,36,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.86,3.0,0,63.0
88526,88613,6,8,36,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.66,3.0,0,49.0
88559,88630,6,8,37,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,11.03,3.0,0,35.0
88609,88631,6,8,37,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.97,3.0,0,21.0
88565,88632,6,8,37,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,13.74,3.0,0,32.0
88575,88646,6,8,37,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,19.38,2.25,2,12.0
88543,88655,6,8,37,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.48,3.0,2,57.0
88625,88675,6,8,37,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,15.43,28.21,2,32.0
88578,88696,6,8,38,3673163458,3713300768,47.1,1,7.81,0.0,0,61.0
88634,88699,6,8,38,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,27.65,16.33,0,40.0
88493,88728,6,8,38,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2167.69,1,4.64,25.5,4,156.0
88612,88731,6,8,38,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,19.95,0.75,2,12.0
88716,88750,6,8,39,3691364000,3786062250,84.76,1,10.56,0.0,1,18.0
88565,88755,6,8,39,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2167.69,1,6.19,0.0,0,123.0
88645,88791,6,8,39,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.47,10.53,2,41.0
88702,88795,6,8,39,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.43,10.53,2,15.0
88705,88797,6,8,39,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.97,10.53,2,13.0
88773,88827,6,8,40,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,20.32,2.25,0,18.0
88740,88834,6,8,40,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.83,1.5,0,40.0
88700,88834,6,8,40,3673163458,3713300768,47.1,1,7.23,0.0,2,25.0
88723,88838,6,8,40,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.7,1.5,0,7.0
88763,88840,6,8,40,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.5,1.5,0,6.0
88832,88860,6,8,41,3691364000,3786062250,84.76,1,9.11,0.0,0,16.0
88796,88861,6,8,41,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,19.82,3.75,0,5.0
88724,88864,6,8,41,3691364000,3786062250,84.76,1,11.43,5.34,0,12.0
88825,88878,6,8,41,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,11.95,2.25,1,37.0
88816,88883,6,8,41,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,12.91,6.29,2,25.0
88824,88887,6,8,41,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,13.18,6.29,2,32.0
88801,88887,6,8,41,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,12.62,6.29,2,17.0
88822,88896,6,8,41,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,906.97,2,11.7,30.12,2,70.0
88710,88904,6,8,41,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,7.24,0.0,6,117.0
88803,88912,6,8,41,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.29,65.95,2,17.0
88733,88921,6,8,42,3786062250,cluster_3713300554_3713300555_3713300572,2073.45,1,4.25,14.63,3,125.0
88769,88922,6,8,42,3673163458,3713300768,47.1,1,8.16,0.0,2,31.0
88864,88929,6,8,42,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,2.75,73.27,0,42.0
88885,88936,6,8,42,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.52,2.25,0,4.0
88878,88940,6,8,42,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,14.33,2.25,0,33.0
88896,88944,6,8,42,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,19.66,2.25,0,5.0
88843,88971,6,8,42,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.93,2.25,0,47.0
88836,88973,6,8,42,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.24,2.25,0,31.0
88901,88975,6,8,42,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,23.23,2.25,0,31.0
88932,88991,6,8,43,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.65,3.0,1,15.0
88952,89004,6,8,43,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.02,7.92,2,13.0
88906,89006,6,8,43,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,20.32,7.92,2,14.0
88923,89014,6,8,43,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.55,28.97,2,47.0
88825,89016,6,8,43,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1467.44,1,12.54,0.0,0,138.0
88868,89016,6,8,43,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.16,28.97,2,21.0
88950,89024,6,8,43,3691364000,3691363982,100.15,1,7.24,0.0,0,10.0
88943,89027,6,8,43,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,13.3,43.91,2,32.0
88829,89030,6,8,43,3673163458,3691364000,1739.54,1,23.34,0.0,0,130.0
88961,89043,6,8,44,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.81,5.06,0,5.0
88985,89059,6,8,44,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.17,1.5,0,43.0
88962,89061,6,8,44,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.45,3.0,0,35.0
88959,89063,6,8,44,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.27,3.0,0,21.0
88955,89065,6,8,44,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.11,3.0,0,18.0
88876,89068,6,8,44,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,8.17,0.0,6,82.0
88822,89070,6,8,44,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2167.69,1,5.22,0.0,0,174.0
88868,89084,6,8,44,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,3.81,0.0,2,68.0
88979,89088,6,8,44,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.54,7.92,0,15.0
89093,89117,6,8,45,315917050,cluster_13329900199_13329917155_13430754915_13430754916_#3more,239.12,1,26.83,11.45,3,23.0
